"state","puma22","zcta","stab","ZIPName","PUMA22name","hus20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total housing units (2020 Census)","puma22-to-zcta allocation factor"
"06","01100","96063","CA","Mineral, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",279,0.0051 
"06","01100","96074","CA","Paskenta, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",70,0.0013 
"06","01100","96075","CA","Paynes Creek, CA","Colusa, Glenn, Tehama & Trinity Counties",194,0.0036 
"06","01100","96076","CA","Platina, CA","Colusa, Glenn, Tehama & Trinity Counties",88,0.0016 
"06","01100","96078","CA","Proberta, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",21,0.0004 
"06","01100","96080","CA","Red Bluff, CA","Colusa, Glenn, Tehama & Trinity Counties",12571,0.2306 
"06","01100","96090","CA","Tehama, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",195,0.0036 
"06","01100","96091","CA","Trinity Center, CA","Colusa, Glenn, Tehama & Trinity Counties",765,0.014 
"06","01100","96092","CA","Vina, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",153,0.0028 
"06","01100","96093","CA","Weaverville, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",1923,0.0353 
"06","01301","94530","CA","El Cerrito, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",905,0.0211 
"06","01301","94801","CA","Richmond, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",10528,0.246 
"06","01301","94803","CA","El Sobrante, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",236,0.0055 
"06","01301","94804","CA","Richmond, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",16010,0.3741 
"06","01301","94805","CA","Richmond, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",4009,0.0937 
"06","01301","94806","CA","San Pablo, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",11113,0.2596 
"06","01305","94506","CA","Danville, CA","Contra Costa County (South)--San Ramon City & Danville Town",8679,0.1716 
"06","01305","94513","CA","Brentwood, CA","Contra Costa County (South)--San Ramon City & Danville Town",37,0.0007 
"06","01305","94517","CA","Clayton, CA","Contra Costa County (South)--San Ramon City & Danville Town",200,0.004 
"06","01305","94526","CA","Danville, CA","Contra Costa County (South)--San Ramon City & Danville Town",11136,0.2202 
"06","01305","94551","CA","Livermore, CA","Contra Costa County (South)--San Ramon City & Danville Town",91,0.0018 
"06","01305","94556","CA","Moraga, CA","Contra Costa County (South)--San Ramon City & Danville Town",8,0.0002 
"06","01305","94582","CA","San Ramon, CA","Contra Costa County (South)--San Ramon City & Danville Town",16286,0.322 
"06","01305","94583","CA","San Ramon, CA","Contra Costa County (South)--San Ramon City & Danville Town",13967,0.2761 
"06","01305","94588","CA","Pleasanton, CA","Contra Costa County (South)--San Ramon City & Danville Town",174,0.0034 
"06","01308"," ","CA","[not in a ZCTA]","Contra Costa County (Northeast)--Antioch City",1,0 
"06","01308","94509","CA","Antioch, CA","Contra Costa County (Northeast)--Antioch City",23071,0.6022 
"06","01308","94513","CA","Brentwood, CA","Contra Costa County (Northeast)--Antioch City",1463,0.0382 
"06","01308","94517","CA","Clayton, CA","Contra Costa County (Northeast)--Antioch City",228,0.006 
"06","01308","94521","CA","Concord, CA","Contra Costa County (Northeast)--Antioch City",2,0.0001 
"06","01308","94531","CA","Antioch, CA","Contra Costa County (Northeast)--Antioch City",13396,0.3496 
"06","01308","94561","CA","Oakley, CA","Contra Costa County (Northeast)--Antioch City",147,0.0038 
"06","01308","94565","CA","Pittsburg, CA","Contra Costa County (Northeast)--Antioch City",5,0.0001 
"06","01309","94505","CA","Discovery Bay, CA","Contra Costa County (East)--Brentwood & Oakley Cities",6070,0.1429 
"06","01309","94511","CA","Bethel Island, CA (PO boxes)","Contra Costa County (East)--Brentwood & Oakley Cities",1244,0.0293 
"06","01309","94513","CA","Brentwood, CA","Contra Costa County (East)--Brentwood & Oakley Cities",20799,0.4897 
"06","01309","94514","CA","Byron, CA","Contra Costa County (East)--Brentwood & Oakley Cities",392,0.0092 
"06","01309","94548","CA","Knightsen, CA (PO boxes)","Contra Costa County (East)--Brentwood & Oakley Cities",156,0.0037 
"06","01309","94561","CA","Oakley, CA","Contra Costa County (East)--Brentwood & Oakley Cities",13807,0.3251 
"06","01309","95219","CA","Stockton, CA","Contra Costa County (East)--Brentwood & Oakley Cities",5,0.0001 
"06","01310","94525","CA","Crockett, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",1688,0.0318 
"06","01310","94530","CA","El Cerrito, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",10264,0.1936 
"06","01310","94547","CA","Hercules, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",8044,0.1517 
"06","01310","94553","CA","Martinez, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3,0.0001 
"06","01310","94564","CA","Pinole, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",7107,0.1341 
"06","01310","94569","CA","Port Costa, CA (PO boxes)","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",114,0.0022 
"06","01310","94572","CA","Rodeo, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3194,0.0603 
"06","01310","94706","CA","Albany, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",17,0.0003 
"06","01310","94707","CA","Berkeley, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",1342,0.0253 
"06","01310","94708","CA","Berkeley, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",975,0.0184 
"06","01310","94801","CA","Richmond, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",5,0.0001 
"06","01310","94803","CA","El Sobrante, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",9097,0.1716 
"06","01310","94805","CA","Richmond, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",1435,0.0271 
"06","01310","94806","CA","San Pablo, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",9727,0.1835 
"06","01311","94520","CA","Concord, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",13419,0.2776 
"06","01311","94523","CA","Pleasant Hill, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",12942,0.2677 
"06","01311","94547","CA","Hercules, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",1121,0.0232 
"06","01311","94549","CA","Lafayette, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",471,0.0097 
"06","01311","94553","CA","Martinez, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",19960,0.4128 
"06","01311","94563","CA","Orinda, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",3,0.0001 
"06","01311","94803","CA","El Sobrante, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",432,0.0089 
"06","01312","94507","CA","Alamo, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",2247,0.0523 
"06","01312","94516","CA","Canyon, CA (PO boxes)","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",96,0.0022 
"06","01312","94523","CA","Pleasant Hill, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",688,0.016 
"06","01312","94526","CA","Danville, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",48,0.0011 
"06","01312","94549","CA","Lafayette, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",10806,0.2513 
"06","01312","94553","CA","Martinez, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",158,0.0037 
"06","01312","94556","CA","Moraga, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",5988,0.1393 
"06","01312","94563","CA","Orinda, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",7234,0.1682 
"06","01312","94575","CA","Moraga, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",14,0.0003 
"06","01312","94583","CA","San Ramon, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",5,0.0001 
"06","01312","94595","CA","Walnut Creek, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",10464,0.2434 
"06","01312","94597","CA","Walnut Creek, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",5238,0.1218 
"06","01312","94611","CA","Oakland, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",11,0.0003 
"06","01313","94507","CA","Alamo, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",3419,0.047 
"06","01313","94517","CA","Clayton, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",4330,0.0595 
"06","01313","94518","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",10649,0.1464 
"06","01313","94519","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",6984,0.096 
"06","01313","94520","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",227,0.0031 
"06","01313","94521","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",16302,0.2241 
"06","01313","94523","CA","Pleasant Hill, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",1097,0.0151 
"06","01313","94526","CA","Danville, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",1306,0.018 
"06","01313","94528","CA","Diablo, CA (PO boxes)","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",408,0.0056 
"06","01313","94596","CA","Walnut Creek, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",11404,0.1568 
"06","01313","94597","CA","Walnut Creek, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",5920,0.0814 
"06","01313","94598","CA","Walnut Creek, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",10694,0.147 
"06","01314","94509","CA","Antioch, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",292,0.0091 
"06","01314","94519","CA","Concord, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",232,0.0072 
"06","01314","94520","CA","Concord, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",297,0.0093 
"06","01314","94521","CA","Concord, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",136,0.0042 
"06","01314","94565","CA","Pittsburg, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",31123,0.9702 
"06","01500"," ","CA","[not in a ZCTA]","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",97,0.0015 
"06","01500","95531","CA","Crescent City, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",8860,0.1335 
"06","01500","95538","CA","Fort Dick, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",273,0.0041 
"06","01500","95543","CA","Gasquet, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",417,0.0063 
"06","01500","95548","CA","Klamath, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",588,0.0089 
"06","01500","95556","CA","Orleans, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",10,0.0002 
"06","01500","95567","CA","Smith River, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",949,0.0143 
"06","01500","95568","CA","Somes Bar, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",84,0.0013 
"06","01500","95915","CA","Belden, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",41,0.0006 
"06","01500","95923","CA","Canyon Dam, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",205,0.0031 
"06","01500","95934","CA","Crescent Mills, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",156,0.0023 
"06","01500","95947","CA","Greenville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",972,0.0146 
"06","01500","95956","CA","Meadow Valley, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",488,0.0074 
"06","01500","95971","CA","Quincy, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2880,0.0434 
"06","01500","95981","CA","Strawberry Valley, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",286,0.0043 
"06","01500","95983","CA","Taylorsville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",295,0.0044 
"06","01500","95984","CA","Twain, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",120,0.0018 
"06","01500","96006","CA","Adin, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",303,0.0046 
"06","01500","96009","CA","Bieber, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",266,0.004 
"06","01500","96014","CA","Callahan, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",141,0.0021 
"06","01500","96015","CA","Canby, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",154,0.0023 
"06","01500","96020","CA","Chester, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1893,0.0285 
"06","01500","96023","CA","Dorris, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",539,0.0081 
"06","01500","96025","CA","Dunsmuir, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1377,0.0207 
"06","01500","96027","CA","Etna, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1025,0.0154 
"06","01500","96031","CA","Forks Of Salmon, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",83,0.0013 
"06","01500","96032","CA","Fort Jones, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1232,0.0186 
"06","01500","96034","CA","Gazelle, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",164,0.0025 
"06","01500","96037","CA","Greenview, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",144,0.0022 
"06","01500","96038","CA","Grenada, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",232,0.0035 
"06","01500","96039","CA","Happy Camp, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",577,0.0087 
"06","01500","96044","CA","Hornbrook, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",558,0.0084 
"06","01500","96050","CA","Klamath River, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",289,0.0044 
"06","01500","96054","CA","Lookout, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",210,0.0032 
"06","01500","96056","CA","Mcarthur, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",349,0.0053 
"06","01500","96057","CA","Mccloud, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",982,0.0148 
"06","01500","96058","CA","Macdoel, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",367,0.0055 
"06","01500","96064","CA","Montague, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2163,0.0326 
"06","01500","96067","CA","Mount Shasta, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",4041,0.0609 
"06","01500","96068","CA","Nubieber, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",54,0.0008 
"06","01500","96085","CA","Scott Bar, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",49,0.0007 
"06","01500","96086","CA","Seiad Valley, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",177,0.0027 
"06","01500","96094","CA","Weed, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",3378,0.0509 
"06","01500","96097","CA","Yreka, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",4783,0.0721 
"06","01500","96101","CA","Alturas, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2633,0.0397 
"06","01500","96103","CA","Blairsden Graeagle, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1894,0.0285 
"06","01500","96104","CA","Cedarville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",405,0.0061 
"06","01500","96105","CA","Chilcoot, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",310,0.0047 
"06","01500","96106","CA","Clio, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",492,0.0074 
"06","01500","96108","CA","Davis Creek, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",74,0.0011 
"06","01500","96109","CA","Doyle, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",462,0.007 
"06","01500","96110","CA","Eagleville, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",83,0.0013 
"06","01500","96112","CA","Fort Bidwell, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",137,0.0021 
"06","01500","96113","CA","Herlong, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",435,0.0066 
"06","01500","96114","CA","Janesville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1356,0.0204 
"06","01500","96115","CA","Lake City, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",109,0.0016 
"06","01500","96116","CA","Likely, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",121,0.0018 
"06","01500","96117","CA","Litchfield, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",153,0.0023 
"06","01500","96118","CA","Loyalton, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",12,0.0002 
"06","01500","96119","CA","Madeline, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",44,0.0007 
"06","01500","96121","CA","Milford, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",172,0.0026 
"06","01500","96122","CA","Portola, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2322,0.035 
