"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"ZIP census tabulation area","State code","PUMA (2022)","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","zcta-to-puma22 allocation factor"
"95033","06","08515","CA","Los Gatos, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",55,0.0058 
"95033","06","08701","CA","Los Gatos, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",5353,0.5596 
"95035","06","08506","CA","Milpitas, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",7,0.0001 
"95035","06","08518","CA","Milpitas, CA","Santa Clara County (Northwest)--San Jose (Berryessa) & Milpitas Cities",78740,0.9789 
"95035","06","08519","CA","Milpitas, CA","Santa Clara County (Central)--San Jose City (North)",1640,0.0204 
"95035","06","08521","CA","Milpitas, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",53,0.0007 
"95037","06","08506","CA","Morgan Hill, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",53118,0.9998 
"95037","06","08512","CA","Morgan Hill, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",8,0.0002 
"95039","06","05301","CA","Moss Landing, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",1617,1 
"95041","06","08701","CA","Mount Hermon, CA (PO boxes)","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",602,1 
"95043","06","05303","CA","Paicines, CA","Monterey (South & East) & San Benito Counties",709,1 
"95045","06","05303","CA","San Juan Bautista, CA","Monterey (South & East) & San Benito Counties",4323,1 
"95046","06","08506","CA","San Martin, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",6361,1 
"95050","06","08517","CA","Santa Clara, CA","Santa Clara County (Northwest)--Santa Clara City",39031,1 
"95051","06","08507","CA","Santa Clara, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",2479,0.0403 
"95051","06","08516","CA","Santa Clara, CA","Santa Clara County (Northwest)--Sunnyvale City",6076,0.0989 
"95051","06","08517","CA","Santa Clara, CA","Santa Clara County (Northwest)--Santa Clara City",52911,0.8608 
"95053","06","08517","CA","Santa Clara, CA","Santa Clara County (Northwest)--Santa Clara City",2582,1 
"95054","06","08517","CA","Santa Clara, CA","Santa Clara County (Northwest)--Santa Clara City",25024,1 
"95060","06","08701","CA","Santa Cruz, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",9122,0.1903 
"95060","06","08702","CA","Santa Cruz, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",38809,0.8097 
"95062","06","08702","CA","Santa Cruz, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",36268,1 
"95064","06","08702","CA","Santa Cruz, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",8806,1 
"95065","06","08701","CA","Santa Cruz, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",4348,0.5149 
"95065","06","08702","CA","Santa Cruz, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",4096,0.4851 
"95066","06","08701","CA","Scotts Valley, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",15483,1 
"95070","06","08507","CA","Saratoga, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",30862,0.952 
"95070","06","08508","CA","Saratoga, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",1249,0.0385 
"95070","06","08515","CA","Saratoga, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",308,0.0095 
"95073","06","08701","CA","Soquel, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",7779,0.7374 
"95073","06","08702","CA","Soquel, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",2770,0.2626 
"95075","06","05303","CA","Tres Pinos, CA","Monterey (South & East) & San Benito Counties",470,1 
"95076","06","05301","CA","Watsonville, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",13211,0.1565 
"95076","06","08506","CA","Watsonville, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",46,0.0005 
"95076","06","08701","CA","Watsonville, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",67204,0.7959 
"95076","06","08702","CA","Watsonville, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",3972,0.047 
"95110","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",6382,0.3114 
"95110","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",14113,0.6886 
"95111","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",23899,0.3944 
"95111","06","08520","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",36694,0.6056 
"95112","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",8509,0.1401 
"95112","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",49500,0.8148 
"95112","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",2745,0.0452 
"95113","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",2658,1 
"95116","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",15584,0.3042 
"95116","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",35638,0.6958 
"95117","06","08508","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",29710,0.9858 
"95117","06","08517","CA","San Jose, CA","Santa Clara County (Northwest)--Santa Clara City",427,0.0142 
"95118","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",2731,0.0834 
"95118","06","08511","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",22721,0.6935 
"95118","06","08512","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",7312,0.2232 
"95119","06","08512","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",10050,1 
"95120","06","08506","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",21,0.0005 
"95120","06","08507","CA","San Jose, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",59,0.0015 
"95120","06","08512","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",38261,0.9979 
"95121","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",8848,0.2353 
"95121","06","08520","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",22074,0.5869 
"95121","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",6687,0.1778 
"95122","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",19735,0.3651 
"95122","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",34321,0.6349 
"95123","06","08511","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",19535,0.2789 
"95123","06","08512","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",50505,0.7211 
"95124","06","08507","CA","San Jose, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",3891,0.0777 
"95124","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",15675,0.3132 
"95124","06","08511","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",30138,0.6021 
"95124","06","08512","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",350,0.007 
"95125","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",49148,0.9101 
"95125","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",4852,0.0899 
"95126","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",8171,0.2186 
"95126","06","08517","CA","San Jose, CA","Santa Clara County (Northwest)--Santa Clara City",2277,0.0609 
"95126","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",26924,0.7204 
"95127","06","08505","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",61634,0.9668 
"95127","06","08506","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",25,0.0004 
"95127","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",2090,0.0328 
"95128","06","08508","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",10143,0.2917 
"95128","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",242,0.007 
"95128","06","08517","CA","San Jose, CA","Santa Clara County (Northwest)--Santa Clara City",3865,0.1111 
"95128","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",20526,0.5902 
"95129","06","08507","CA","San Jose, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",76,0.0018 
"95129","06","08508","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",41743,0.9982 
"95130","06","08508","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",13584,1 
"95131","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",118,0.0038 
"95131","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",30857,0.9962 
"95132","06","08505","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",9186,0.2272 
"95132","06","08506","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",78,0.0019 
"95132","06","08518","CA","San Jose, CA","Santa Clara County (Northwest)--San Jose (Berryessa) & Milpitas Cities",29431,0.728 
"95132","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",1731,0.0428 
"95133","06","08505","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",10877,0.3616 
"95133","06","08521","CA","San Jose, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",19203,0.6384 
"95134","06","08519","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (North)",29746,1 
"95135","06","08506","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",33,0.0016 
"95135","06","08520","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",20701,0.9984 
"95136","06","08510","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",12859,0.2797 
"95136","06","08511","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",33112,0.7203 
"95138","06","08506","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",104,0.0053 
"95138","06","08520","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",19426,0.9947 
"95139","06","08512","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",6764,1 
"95140","06","08505","CA","Mount Hamilton, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",153,0.5543 
"95140","06","08506","CA","Mount Hamilton, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",123,0.4457 
"95148","06","08505","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",27468,0.5995 
"95148","06","08520","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",18351,0.4005 
"95202","06","07706","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",6949,1 
"95203","06","07706","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",18058,0.9997 
"95203","06","07708","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",6,0.0003 
"95204","06","07706","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",30719,1 
"95205","06","07705","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",101,0.0025 
"95205","06","07706","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",40499,0.9946 
"95205","06","07708","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",120,0.0029 
"95206","06","07706","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",68133,0.9825 
"95206","06","07708","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",1217,0.0175 
"95207","06","07705","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",52465,1 
"95209","06","07705","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",44634,0.9994 
"95209","06","07708","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",26,0.0006 
"95210","06","07705","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",41378,1 
"95211","06","07706","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",1832,1 
"95212","06","07705","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",29605,0.9832 
"95212","06","07708","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",506,0.0168 
"95215","06","07708","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",27118,1 
"95219","06","01309","CA","Stockton, CA","Contra Costa County (East)--Brentwood & Oakley Cities",57,0.0019 
"95219","06","07705","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",29047,0.9883 
"95219","06","07708","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",288,0.0098 
"95220","06","07708","CA","Acampo, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",7241,1 
"95221","06","00300","CA","Altaville, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",549,1 
"95222","06","00300","CA","Angels Camp, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",4888,1 
"95223","06","00300","CA","Arnold, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",4050,1 
"95224","06","00300","CA","Avery, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",367,1 
"95225","06","00300","CA","Burson, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",605,1 
"95226","06","00300","CA","Campo Seco, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",48,1 
"95227","06","07708","CA","Clements, CA (PO boxes)","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",1009,1 
"95228","06","00300","CA","Copperopolis, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",4571,1 
"95230","06","00300","CA","Farmington, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",117,0.1489 
"95230","06","07708","CA","Farmington, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",502,0.6387 
"95230","06","09903","CA","Farmington, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",167,0.2125 
"95231","06","07706","CA","French Camp, CA","San Joaquin County (Central)--Stockton City (South)",4531,0.9424 
"95231","06","07709","CA","French Camp, CA","San Joaquin County (South)--Lathrop & Manteca Cities",277,0.0576 
"95232","06","00300","CA","Glencoe, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",170,1 
"95233","06","00300","CA","Hathaway Pines, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",363,1 
"95236","06","00300","CA","Linden, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",110,0.0246 
"95236","06","07708","CA","Linden, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",4366,0.9754 
"95237","06","07708","CA","Lockeford, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",3259,1 
"95240","06","07705","CA","Lodi, CA","San Joaquin County (Central)--Stockton City (North)",97,0.002 
"95240","06","07708","CA","Lodi, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",49005,0.998 
"95242","06","07705","CA","Lodi, CA","San Joaquin County (Central)--Stockton City (North)",402,0.0147 
"95242","06","07708","CA","Lodi, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",26939,0.9853 
"95245","06","00300","CA","Mokelumne Hill, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",2126,1 
"95246","06","00300","CA","Mountain Ranch, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",1307,1 
"95247","06","00300","CA","Murphys, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",3963,1 
"95248","06","00300","CA","Rail Road Flat, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",266,1 
"95249","06","00300","CA","San Andreas, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",3983,1 
"95251","06","00300","CA","Vallecito, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",753,1 
"95252","06","00300","CA","Valley Springs, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",14260,1 
"95253","06","07708","CA","Victor, CA (PO boxes)","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",286,1 
"95254","06","00300","CA","Wallace, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",525,1 
"95255","06","00300","CA","West Point, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",1956,1 
"95257","06","00300","CA","Wilseyville, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",454,1 
"95258","06","07708","CA","Woodbridge, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",4054,1 
"95301","06","04701","CA","Atwater, CA","Merced County (West & South)--Los Banos & Livingston Cities",687,0.0168 
"95301","06","04702","CA","Atwater, CA","Merced County (Northeast)--Merced & Atwater Cities",40199,0.9832 
"95303","06","04701","CA","Ballico, CA","Merced County (West & South)--Los Banos & Livingston Cities",681,0.9432 
"95303","06","04702","CA","Ballico, CA","Merced County (Northeast)--Merced & Atwater Cities",41,0.0568 
"95304","06","07707","CA","Tracy, CA","San Joaquin County (West)--Tracy City",13289,0.8198 
"95304","06","07708","CA","Tracy, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",107,0.0066 
"95304","06","07709","CA","Tracy, CA","San Joaquin County (South)--Lathrop & Manteca Cities",2810,0.1733 
"95304","06","09901","CA","Tracy, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",4,0.0002 
"95305","06","00300","CA","Big Oak Flat, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",416,1 
"95306","06","00300","CA","Catheys Valley, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",936,1 
"95307","06","09901","CA","Ceres, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",45175,0.9747 
"95307","06","09903","CA","Ceres, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",1171,0.0253 
"95309","06","00300","CA","Chinese Camp, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",9,1 
"95310","06","00300","CA","Columbia, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",1794,1 
"95311","06","00300","CA","Coulterville, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",1997,1 
"95312","06","04702","CA","Cressey, CA (PO boxes)","Merced County (Northeast)--Merced & Atwater Cities",251,1 
"95313","06","09901","CA","Crows Landing, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",1192,0.8823 
"95313","06","09903","CA","Crows Landing, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",159,0.1177 
"95315","06","04701","CA","Delhi, CA","Merced County (West & South)--Los Banos & Livingston Cities",12875,1 
"95316","06","04702","CA","Denair, CA","Merced County (Northeast)--Merced & Atwater Cities",77,0.0107 
"95316","06","09903","CA","Denair, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",7129,0.9893 
"95317","06","04701","CA","El Nido, CA","Merced County (West & South)--Los Banos & Livingston Cities",750,1 
"95318","06","00300","CA","El Portal, CA (PO boxes)","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",413,1 
"95319","06","09903","CA","Empire, CA (PO boxes)","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",2130,1 
"95320","06","07708","CA","Escalon, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",13148,1 
"95321","06","00300","CA","Groveland, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",3745,1 
"95322","06","04701","CA","Gustine, CA","Merced County (West & South)--Los Banos & Livingston Cities",10362,0.9982 
"95322","06","09901","CA","Gustine, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",19,0.0018 
"95323","06","09903","CA","Hickman, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",1266,1 
"95324","06","04701","CA","Hilmar, CA","Merced County (West & South)--Los Banos & Livingston Cities",7148,1 
"95325","06","00300","CA","Hornitos, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",47,1 
"95326","06","09901","CA","Hughson, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",173,0.0166 
"95326","06","09903","CA","Hughson, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",10256,0.9834 
"95327","06","00300","CA","Jamestown, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",8837,1 
"95328","06","09901","CA","Keyes, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",3925,1 
"95329","06","00300","CA","La Grange, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",2371,0.8631 
"95329","06","09903","CA","La Grange, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",376,0.1369 
"95330","06","07709","CA","Lathrop, CA","San Joaquin County (South)--Lathrop & Manteca Cities",29065,1 
"95333","06","04701","CA","Le Grand, CA","Merced County (West & South)--Los Banos & Livingston Cities",2218,0.806 
"95333","06","04702","CA","Le Grand, CA","Merced County (Northeast)--Merced & Atwater Cities",534,0.194 
"95334","06","04701","CA","Livingston, CA","Merced County (West & South)--Los Banos & Livingston Cities",16594,1 
"95335","06","00300","CA","Long Barn, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",412,1 
"95336","06","07706","CA","Manteca, CA","San Joaquin County (Central)--Stockton City (South)",254,0.0054 
"95336","06","07708","CA","Manteca, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",3235,0.0684 
"95336","06","07709","CA","Manteca, CA","San Joaquin County (South)--Lathrop & Manteca Cities",43792,0.9262 
"95337","06","07708","CA","Manteca, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",8,0.0002 
"95337","06","07709","CA","Manteca, CA","San Joaquin County (South)--Lathrop & Manteca Cities",44468,0.9998 
"95338","06","00300","CA","Mariposa, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",11019,1 
"95340","06","04702","CA","Merced, CA","Merced County (Northeast)--Merced & Atwater Cities",38606,1 
"95341","06","04701","CA","Merced, CA","Merced County (West & South)--Los Banos & Livingston Cities",2315,0.0697 
"95341","06","04702","CA","Merced, CA","Merced County (Northeast)--Merced & Atwater Cities",30879,0.9303 
"95345","06","00300","CA","Midpines, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",633,1 
"95346","06","00300","CA","Mi Wuk Village, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",1106,1 
"95348","06","04702","CA","Merced, CA","Merced County (Northeast)--Merced & Atwater Cities",35066,1 
"95350","06","09902","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (West)",39987,0.7225 
"95350","06","09904","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (East)",15357,0.2775 
"95351","06","09901","CA","Modesto, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",11597,0.2383 
"95351","06","09902","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (West)",36960,0.7594 
"95351","06","09904","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (East)",111,0.0023 
"95354","06","09902","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (West)",885,0.0331 
"95354","06","09903","CA","Modesto, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",171,0.0064 
"95354","06","09904","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (East)",25709,0.9605 
"95355","06","09903","CA","Modesto, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",30,0.0005 
"95355","06","09904","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (East)",62307,0.9995 
"95356","06","09902","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (West)",24383,0.7373 
"95356","06","09903","CA","Modesto, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",2927,0.0885 
"95356","06","09904","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (East)",5760,0.1742 
"95357","06","09903","CA","Modesto, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",5629,0.4435 
"95357","06","09904","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (East)",7063,0.5565 
"95358","06","09901","CA","Modesto, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",8591,0.2674 
"95358","06","09902","CA","Modesto, CA","Stanislaus County (Central)--Modesto City (West)",23540,0.7326 
"95360","06","04701","CA","Newman, CA","Merced County (West & South)--Los Banos & Livingston Cities",286,0.0206 
"95360","06","09901","CA","Newman, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",13606,0.9794 
"95361","06","07708","CA","Oakdale, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",497,0.0142 
"95361","06","09903","CA","Oakdale, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",34522,0.9858 
"95363","06","09901","CA","Patterson, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",29309,1 
"95364","06","00300","CA","Pinecrest, CA","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",24,1 
"95365","06","04702","CA","Planada, CA","Merced County (Northeast)--Merced & Atwater Cities",4502,1 
"95366","06","07708","CA","Ripon, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",18104,0.9926 
"95366","06","07709","CA","Ripon, CA","San Joaquin County (South)--Lathrop & Manteca Cities",135,0.0074 
"95367","06","09903","CA","Riverbank, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",25421,1 
"95368","06","09901","CA","Salida, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",8865,0.638 
